pen_rate,inel_rate,scenario,markov_rho,n_houses,dt_hr,P_community_peak_kw,P_onpeak_peak_kw,CF_onpeak,P50_kw,P90_kw,P99_kw,CF,CF_ci_lo,CF_ci_hi,ramp_rate_kw_per_min,trough_kw,load_factor,E_annual_kwh,E_pv_kwh,E_ev_kwh,E_ev_grid_import_kwh,E_ev_grid_export_kwh,E_cost_usd,demand_charge_usd,total_bill_usd,E_carbon_kg,E_baseline_cost_usd,E_ev_cost_usd,E_batt_cost_usd,E_pv_credit_usd,decomp_err_pct,P_peak_building_kw,P_peak_ev_kw,P_peak_batt_kw,P_peak_pv_kw,demand_charge_lb_uniform_usd,demand_charge_lb_opf_usd,optimality_gap_pct,comm_free_oracle_gap_pct,active_set_rho_cert,lp_opf_status,lp_opf_g2v_day_kwh,lp_opf_v2g_day_kwh,lp_opf_peak_kw,lp_opf_peak_hour,L_community,L_per_house_max,L_n_elastic,L_p_baseline_kw,jain_fairness,SRE_ratio,SRE_ci_lo,SRE_ci_hi,MIT_ratio,MIT_ci_lo,MIT_ci_hi,VF_ratio,VF_ci_lo,VF_ci_hi,HYB_ratio,HYB_ci_lo,HYB_ci_hi,SRE_onpeak,MIT_onpeak,VF_onpeak
0.500000,0.500000,0,0.400000,50,0.166670,141.745300,141.745300,0.428671,10.572300,43.969200,87.373300,0.413924,0.320405,0.494621,3.996010,0.000000,0.123681,153573.270000,257426.980000,150433.420000,150433.420000,0.000000,60259.390000,49782.120000,110041.500000,48127.810000,27164.080000,33890.170000,317.520000,1112.380000,0.000000,36.770600,105.000000,-0.025300,0.000000,7861.690000,7316.170000,580.440000,175.580000,0.525000,ok,412.000000,0.000000,16.314700,4,,5.202885,29,0.713000,0.420078,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.500000,0.500000,1,0.400000,50,0.166670,206.987600,118.630300,0.506668,28.805100,160.203100,189.446000,0.657760,0.559622,0.717117,3.042450,0.000000,0.243378,441296.140000,257426.980000,150217.560000,150217.560000,0.000000,162021.380000,89861.070000,251882.450000,129919.130000,36465.460000,50419.570000,82396.870000,7260.520000,0.000000,34.916600,52.540100,119.530000,0.000000,22590.740000,7805.290000,1051.280000,30.910000,0.400000,ok,411.680000,0.000000,17.405400,0,29.626659,5.202885,29,0.713000,0.812796,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.500000,0.500000,2,0.400000,50,0.166670,305.958400,117.687000,0.501106,19.520600,133.014500,299.309100,0.787554,0.727609,0.835919,7.894020,0.000000,0.164572,441084.110000,257426.980000,150378.790000,150378.790000,0.000000,161963.950000,134408.150000,296372.100000,133353.090000,35993.440000,50718.130000,82508.160000,7255.780000,0.000000,34.958400,21.000000,250.000000,0.000000,22579.880000,7792.360000,1624.870000,7.370000,0.546000,ok,412.000000,0.000000,17.376600,0,,5.202885,29,0.713000,0.811610,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.500000,0.500000,3,0.400000,50,0.166670,141.745300,141.745300,0.428671,10.572300,43.969200,87.373300,0.413924,0.320405,0.494621,3.996010,0.000000,0.123681,153573.270000,257426.980000,150433.420000,150433.420000,0.000000,57991.830000,49782.120000,107773.950000,48127.810000,26916.960000,31863.600000,323.660000,1112.380000,0.000000,36.770600,105.000000,-0.025300,0.000000,7861.690000,7316.170000,580.440000,175.580000,0.525000,ok,412.000000,0.000000,16.314700,4,,5.202885,29,0.713000,0.419639,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.500000,0.500000,4,0.400000,50,0.166670,255.718500,81.226500,0.449884,13.048500,208.313000,240.611500,0.729482,0.623062,0.780152,1.576010,0.000000,0.203585,456049.670000,257426.980000,146885.760000,146885.760000,0.000000,165512.890000,111911.890000,277424.790000,130709.980000,35448.730000,55323.610000,82401.870000,7661.320000,0.000000,38.031200,112.218000,105.470000,0.000000,23345.990000,7590.700000,1374.330000,61.650000,0.324000,ok,402.980000,0.000000,16.926900,21,,5.202885,29,0.712600,0.828458,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.500000,0.500000,5,0.400000,50,0.166670,264.223500,118.630300,0.506668,31.047200,138.193300,220.593000,0.698812,0.610934,0.753440,3.129430,0.000000,0.189241,438017.800000,257426.980000,150199.130000,150199.130000,0.000000,160824.480000,111480.050000,272304.530000,129073.150000,37347.000000,49800.700000,80865.590000,7188.810000,0.000000,35.502400,54.353400,174.367600,0.000000,22422.910000,9405.200000,1085.300000,25.400000,0.397000,ok,411.530000,0.000000,20.973200,14,,5.202885,29,0.713000,0.812382,1.902654,1.471043,2.608945,0.835194,0.669469,0.985580,1.109040,0.868843,1.394070,1.062412,0.851931,1.346337,1.168976,1.011099,0.887927
0.750000,0.100000,0,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,75514.270000,59049.460000,134563.730000,58927.300000,30536.430000,45454.810000,342.230000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,44,0.713200,0.552328,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.100000,1,0.400000,50,0.166670,256.185000,93.254900,0.467142,21.551800,187.344700,236.593600,0.687695,0.608909,0.725110,4.577200,0.000000,0.219252,492041.590000,257426.980000,198622.620000,198622.620000,0.000000,179852.710000,111367.190000,291219.900000,142236.790000,37031.290000,67709.680000,82417.070000,7305.340000,0.000000,31.431300,105.223000,119.530000,0.000000,25188.490000,10956.630000,916.440000,61.790000,0.661000,ok,544.530000,0.000000,24.432800,10,44.843697,5.202885,44,0.714700,0.858533,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.100000,2,0.400000,50,0.166670,321.098700,98.887500,0.493738,19.479000,235.180200,302.196400,0.762792,0.714557,0.809558,17.740250,0.000000,0.175123,492590.010000,257426.980000,199002.920000,199002.920000,0.000000,180074.240000,140182.240000,320256.470000,149186.320000,36219.450000,68659.800000,82508.160000,7313.170000,0.000000,31.813000,39.285700,250.000000,0.000000,25216.560000,10951.710000,1180.000000,12.900000,0.747000,ok,545.170000,0.000000,24.421800,14,,5.202885,44,0.713200,0.857499,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.100000,3,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,72326.450000,59049.460000,131375.910000,58927.300000,30279.880000,42516.650000,349.130000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,44,0.713200,0.550329,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.100000,4,0.400000,50,0.166670,298.868600,82.810600,0.459267,13.003100,225.574700,282.119300,0.687009,0.588843,0.743977,1.499190,0.000000,0.192705,504519.910000,257426.980000,195380.400000,195380.400000,0.000000,183860.210000,131033.860000,314894.070000,144325.760000,35439.440000,73677.890000,82396.270000,7653.380000,0.000000,36.628500,158.300800,103.940000,0.000000,25827.270000,10753.560000,1118.520000,90.440000,0.290000,ok,536.080000,0.000000,23.979900,11,,5.202885,44,0.712500,0.873861,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.100000,5,0.400000,50,0.166670,316.184900,93.254900,0.467142,22.219600,165.614700,275.383700,0.718318,0.649479,0.748473,4.669070,0.000000,0.176771,489617.690000,257426.980000,198603.390000,198603.390000,0.000000,178967.920000,137911.160000,316879.080000,141744.530000,37833.000000,67271.590000,81115.770000,7252.430000,0.000000,32.514900,130.711200,152.959100,0.000000,25064.400000,10953.720000,1159.030000,55.130000,0.696000,ok,544.320000,0.000000,24.426300,8,,5.202885,44,0.714700,0.858177,1.988255,1.615110,2.742619,0.901550,0.752150,1.014769,0.999002,0.812074,1.221820,1.044530,0.895697,1.229203,1.235176,0.946133,0.983142
0.750000,0.300000,0,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,75514.270000,59049.460000,134563.730000,58927.300000,30536.430000,45454.810000,342.230000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,38,0.713200,0.552328,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.300000,1,0.400000,50,0.166670,238.798700,114.254900,0.494229,24.710900,176.049800,218.730700,0.632259,0.552980,0.690503,4.271130,0.000000,0.229978,481084.590000,257426.980000,198708.710000,198708.710000,0.000000,177173.700000,103441.560000,280615.260000,140558.640000,37173.840000,64652.180000,82410.070000,7062.390000,0.000000,31.431300,87.836700,119.530000,0.000000,24627.580000,10959.630000,843.840000,50.810000,0.529000,ok,544.650000,0.000000,24.439500,6,38.728647,5.202885,38,0.714700,0.858863,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.300000,2,0.400000,50,0.166670,314.098700,119.887500,0.517129,20.068900,197.950000,295.897500,0.739627,0.691008,0.789162,14.088380,0.000000,0.175333,482428.310000,257426.980000,199012.170000,199012.170000,0.000000,177681.390000,137043.160000,314724.550000,146635.870000,36338.230000,65924.410000,82508.160000,7089.410000,0.000000,31.813000,32.285700,250.000000,0.000000,24696.360000,10951.710000,1151.340000,10.440000,0.578000,ok,545.170000,0.000000,24.421800,14,,5.202885,38,0.713200,0.858030,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.300000,3,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,72326.450000,59049.460000,131375.910000,58927.300000,30279.880000,42516.650000,349.130000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,38,0.713200,0.550329,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.300000,4,0.400000,50,0.166670,298.868600,82.810600,0.459267,13.003100,225.574700,282.119300,0.687009,0.588843,0.743977,1.499190,0.000000,0.192705,504519.910000,257426.980000,195380.400000,195380.400000,0.000000,183860.210000,131033.860000,314894.070000,144325.760000,35439.440000,73677.890000,82396.270000,7653.380000,0.000000,36.628500,158.300800,103.940000,0.000000,25827.270000,10753.560000,1118.520000,90.440000,0.290000,ok,536.080000,0.000000,23.979900,11,,5.202885,38,0.712500,0.873861,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.300000,5,0.400000,50,0.166670,289.735800,114.254900,0.494229,27.815100,153.646400,254.283700,0.662254,0.583801,0.698748,4.371910,0.000000,0.188536,478521.500000,257426.980000,198689.470000,198689.470000,0.000000,176237.770000,126430.260000,302668.030000,139985.140000,38000.400000,64205.770000,81038.020000,7006.420000,0.000000,32.264900,87.009100,170.461600,0.000000,24496.370000,10957.140000,1053.860000,40.770000,0.528000,ok,544.470000,0.000000,24.433900,15,,5.202885,38,0.714700,0.858470,1.927874,1.561882,2.673521,0.854835,0.700718,0.999269,1.086594,0.852774,1.345396,1.047441,0.845472,1.263604,1.293693,0.955717,0.929260
0.750000,0.500000,0,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,75514.270000,59049.460000,134563.730000,58927.300000,30536.430000,45454.810000,342.230000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,29,0.713200,0.552328,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
0.750000,0.500000,1,0.400000,50,0.166670,216.303000,128.254900,0.485346,35.105800,162.480600,197.258000,0.564685,0.488062,0.625983,3.888250,0.000000,0.248571,470996.460000,257426.980000,198812.810000,198812.810000,0.000000,174422.930000,93650.820000,268073.740000,139155.850000,37232.900000,61627.870000,82400.310000,6838.160000,0.000000,31.431300,65.341200,119.530000,0.000000,24111.150000,10962.960000,754.250000,36.610000,0.347000,ok,544.790000,0.000000,24.446900,6,29.556073,5.202885,29,0.714700,0.855911,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
0.750000,0.500000,2,0.400000,50,0.166670,298.404300,133.887500,0.505409,20.284900,169.950000,292.197000,0.710561,0.664005,0.757111,10.674090,0.000000,0.181142,473510.090000,257426.980000,199024.780000,199024.780000,0.000000,175344.160000,131238.180000,306582.340000,144274.260000,36458.580000,63270.350000,82508.160000,6892.930000,0.000000,34.404300,14.000000,250.000000,0.000000,24239.820000,10951.710000,1098.340000,4.920000,0.463000,ok,545.170000,0.000000,24.421800,14,,5.202885,29,0.713200,0.855435,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
0.750000,0.500000,3,0.400000,50,0.166670,163.922100,163.922100,0.399731,13.425000,54.265600,114.436800,0.383649,0.295177,0.442420,5.510890,0.000000,0.132309,189990.540000,257426.980000,199061.650000,199061.650000,0.000000,72326.450000,59049.460000,131375.910000,58927.300000,30279.880000,42516.650000,349.130000,819.210000,0.000000,37.947400,126.000000,-0.025300,0.000000,9725.950000,10529.220000,460.820000,147.440000,0.437000,ok,545.170000,0.000000,23.479700,8,,5.202885,29,0.713200,0.550329,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
0.750000,0.500000,4,0.400000,50,0.166670,298.868600,82.810600,0.459267,13.003100,225.574700,282.119300,0.687009,0.588843,0.743977,1.499190,0.000000,0.192705,504519.910000,257426.980000,195380.400000,195380.400000,0.000000,183860.210000,131033.860000,314894.070000,144325.760000,35439.440000,73677.890000,82396.270000,7653.380000,0.000000,36.628500,158.300800,103.940000,0.000000,25827.270000,10753.560000,1118.520000,90.440000,0.290000,ok,536.080000,0.000000,23.979900,11,,5.202885,29,0.712500,0.873861,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
0.750000,0.500000,5,0.400000,50,0.166670,267.652600,128.254900,0.485346,37.254100,139.622000,228.438900,0.619225,0.540677,0.669659,3.888250,0.000000,0.199622,468042.200000,257426.980000,198793.460000,198793.460000,0.000000,173344.010000,115015.100000,288359.110000,138440.500000,38062.440000,61127.100000,80928.060000,6773.590000,0.000000,32.264900,62.695700,172.691600,0.000000,23959.910000,10961.210000,949.290000,28.650000,0.345000,ok,544.650000,0.000000,24.443000,0,,5.202885,29,0.714700,0.855466,1.852112,1.500848,2.564939,0.794703,0.644637,0.942738,1.216623,0.940669,1.524349,1.096585,0.863725,1.372078,1.264373,0.960303,0.946267
1.000000,0.100000,0,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,97251.500000,76940.470000,174191.970000,75575.650000,33969.830000,63254.190000,560.740000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,44,0.712900,0.668638,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.100000,1,0.400000,50,0.166670,286.473900,97.410800,0.469676,28.101700,204.512700,265.268700,0.661932,0.591964,0.697479,4.250810,0.000000,0.220780,554050.050000,257426.980000,262973.850000,262973.850000,0.000000,203768.370000,124502.280000,328270.650000,160554.200000,37248.130000,91353.890000,82426.510000,7260.160000,0.000000,35.134600,131.808700,119.530000,0.000000,28362.810000,15104.460000,724.280000,80.630000,0.680000,ok,720.920000,0.000000,33.682200,10,44.956998,5.202885,44,0.712900,0.893256,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.100000,2,0.400000,50,0.166670,335.086100,97.410800,0.469675,20.527600,287.598700,315.597400,0.725891,0.670077,0.766088,22.495980,0.000000,0.188117,552191.080000,257426.980000,263461.430000,263461.430000,0.000000,203122.730000,146460.870000,349583.600000,168236.400000,36680.620000,91142.490000,82508.160000,7208.540000,0.000000,31.800400,53.285700,250.000000,0.000000,28267.640000,15115.000000,868.980000,17.600000,0.767000,ok,721.740000,0.000000,33.705700,6,,5.202885,44,0.712900,0.893169,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.100000,3,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,92920.660000,76940.470000,169861.130000,75575.650000,33753.910000,59124.550000,575.450000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,44,0.712900,0.665363,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.100000,4,0.400000,50,0.166670,347.838800,89.512100,0.495750,13.012500,260.667500,330.058700,0.675229,0.580260,0.729964,1.495210,0.000000,0.186689,568854.830000,257426.980000,259683.240000,259683.240000,0.000000,208194.350000,153013.920000,361208.270000,162393.520000,35456.270000,97983.660000,82410.200000,7655.770000,0.000000,36.598700,207.300800,103.940000,0.000000,29120.690000,14913.130000,926.030000,119.570000,0.281000,ok,712.480000,0.000000,33.255600,6,,5.202885,44,0.713500,0.907864,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.100000,5,0.400000,50,0.166670,357.307200,97.410800,0.469676,28.727700,182.725200,302.881700,0.725682,0.665002,0.765333,4.364850,0.000000,0.176234,551613.240000,257426.980000,262955.090000,262955.090000,0.000000,202879.060000,154405.320000,357284.380000,160137.430000,38003.420000,90865.580000,81217.030000,7206.960000,0.000000,32.674700,172.552800,152.079800,0.000000,28238.060000,15100.880000,922.490000,77.220000,0.708000,ok,720.660000,0.000000,33.674300,10,,5.202885,44,0.712900,0.893106,1.724862,1.384665,2.360680,0.911889,0.772710,1.040894,1.020088,0.831939,1.233122,1.096309,0.953437,1.292871,1.060734,1.000002,1.055515
1.000000,0.300000,0,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,97251.500000,76940.470000,174191.970000,75575.650000,33969.830000,63254.190000,560.740000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,38,0.712900,0.668638,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.300000,1,0.400000,50,0.166670,267.312700,123.024200,0.514854,30.659600,193.320300,247.207300,0.610375,0.534809,0.656791,3.758120,0.000000,0.231949,543145.830000,257426.980000,263059.940000,263059.940000,0.000000,201115.180000,116464.230000,317579.410000,158913.280000,37433.980000,88278.620000,82420.950000,7018.370000,0.000000,30.751400,117.030000,119.530000,0.000000,27804.600000,15107.460000,670.910000,68.550000,0.555000,ok,721.050000,0.000000,33.688900,10,38.826498,5.202885,38,0.712900,0.893057,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.300000,2,0.400000,50,0.166670,328.086100,123.024200,0.514854,20.640700,270.572700,308.138300,0.705046,0.658165,0.754399,18.844110,0.000000,0.188673,542252.840000,257426.980000,263470.680000,263470.680000,0.000000,200818.240000,143321.790000,344140.030000,165761.710000,36799.960000,88499.810000,82508.160000,6989.690000,0.000000,31.800400,46.285700,250.000000,0.000000,27758.890000,15115.000000,848.210000,15.140000,0.639000,ok,721.740000,0.000000,33.705700,6,,5.202885,38,0.712900,0.893014,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.300000,3,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,92920.660000,76940.470000,169861.130000,75575.650000,33753.910000,59124.550000,575.450000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,38,0.712900,0.665363,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.300000,4,0.400000,50,0.166670,347.838800,89.512100,0.495750,13.012500,260.667500,330.058700,0.675229,0.580260,0.729964,1.495210,0.000000,0.186689,568854.830000,257426.980000,259683.240000,259683.240000,0.000000,208194.350000,153013.920000,361208.270000,162393.520000,35456.270000,97983.660000,82410.200000,7655.770000,0.000000,36.598700,207.300800,103.940000,0.000000,29120.690000,14913.130000,926.030000,119.570000,0.281000,ok,712.480000,0.000000,33.255600,6,,5.202885,38,0.713500,0.907864,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.300000,5,0.400000,50,0.166670,329.793000,123.024200,0.514854,33.433300,173.014000,282.070800,0.674830,0.604564,0.722575,3.855950,0.000000,0.187161,540705.520000,257426.980000,263042.500000,263042.500000,0.000000,200224.590000,142531.530000,342756.120000,158452.540000,38214.040000,87817.350000,81158.270000,6965.070000,0.000000,32.674700,144.566600,152.551700,0.000000,27679.680000,15104.380000,843.640000,62.360000,0.580000,ok,720.820000,0.000000,33.682100,11,,5.202885,38,0.712900,0.892875,1.675330,1.360050,2.324661,0.865724,0.708921,0.997912,1.106253,0.883477,1.364906,1.105599,0.920482,1.351090,1.162768,1.000000,0.962894
1.000000,0.500000,0,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,97251.500000,76940.470000,174191.970000,75575.650000,33969.830000,63254.190000,560.740000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,29,0.712900,0.668638,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
1.000000,0.500000,1,0.400000,50,0.166670,241.004700,137.024200,0.487703,41.283800,178.099100,221.772900,0.544106,0.472907,0.596561,3.900240,0.000000,0.250039,527882.810000,257426.980000,263181.050000,263181.050000,0.000000,196612.850000,104664.830000,301277.680000,156153.600000,37544.020000,83337.010000,82411.750000,6679.920000,0.000000,35.134600,86.339400,119.530000,0.000000,27023.260000,15111.500000,592.620000,51.960000,0.375000,ok,721.220000,0.000000,33.697900,4,29.630749,5.202885,29,0.712900,0.886899,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
1.000000,0.500000,2,0.400000,50,0.166670,310.734300,137.024200,0.487702,20.998200,228.572700,299.966100,0.673188,0.631154,0.718107,14.029830,0.000000,0.194214,528657.430000,257426.980000,263483.290000,263483.290000,0.000000,196911.610000,135596.190000,332507.810000,161821.940000,36959.080000,84134.690000,82508.160000,6690.310000,0.000000,30.501300,30.233100,250.000000,0.000000,27062.920000,15115.000000,797.100000,9.050000,0.507000,ok,721.740000,0.000000,33.705700,6,,5.202885,29,0.712900,0.886765,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
1.000000,0.500000,3,0.400000,50,0.166670,213.814300,213.814300,0.442783,16.720800,70.838100,149.902900,0.420840,0.324520,0.483927,6.247490,0.000000,0.129432,242427.980000,257426.980000,263541.640000,263541.640000,0.000000,92920.660000,76940.470000,169861.130000,75575.650000,33753.910000,59124.550000,575.450000,533.250000,0.000000,34.528600,179.285700,0.000000,0.000000,12410.320000,14739.870000,421.990000,148.210000,0.438000,ok,721.740000,0.000000,32.869200,13,,5.202885,29,0.712900,0.665363,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
